"","player_name","web_scraped_team","dob","height"
"2159","Daniel Schell","Fremantle",1980-01-20,192
"2160","Haiden Schloithe","Fremantle",1993-06-20,182
"2161","Jarrad Schofield","Fremantle",1975-01-30,178
"2162","Hamish Shepheard","Fremantle",1990-10-28,194
"2163","Thomas Sheridan","Fremantle",1993-10-28,187
"2164","Andrew Shipp","Fremantle",1979-07-10,183
"2165","Casey Sibosado","Fremantle",1990-10-13,192
"2166","Andrew Siegert","Fremantle",1982-01-18,187
"2167","Alex Silvagni","Fremantle",1987-09-29,192
"2168","Troy Simmonds","Fremantle",1978-07-13,197
"2169","Dwayne Simpson","Fremantle",1979-05-06,183
"2170","Josh Simpson","Fremantle",1994-02-09,184
"2171","Jess Sinclair","Fremantle",1978-08-26,183
"2172","Chris Smith","Fremantle",1988-03-18,184
"2173","Dylan Smith","Fremantle",1982-07-18,175
"2174","Tanner Smith","Fremantle",1994-03-08,196
"2175","Dean Solomon","Fremantle",1980-01-09,189
"2176","Lee Spurr","Fremantle",1987-07-27,182
"2177","Toby Stribling","Fremantle",1987-03-13,178
"2178","Luke Strnadica","Fremantle",1998-01-01,200
"2179","Nicholas Suban","Fremantle",1990-05-09,182
"2180","Cameron Sutcliffe","Fremantle",1992-05-23,186
"2181","Colin Sylvia","Fremantle",1985-11-08,186
"2182","Chris Tarrant","Fremantle",1980-09-18,193
"2183","Garth Taylor","Fremantle",1980-07-10,169
"2184","Scott Thornton","Fremantle",1982-09-11,194
"2185","Luke Toia","Fremantle",1977-11-23,175
"2186","Matthew Uebergang","Fremantle",1995-01-06,194
"2187","Keren Ugle","Fremantle",1979-07-07,176
"2188","Jay Van Berlo","Fremantle",1988-09-18,186
"2189","Thomas Vandeleur","Fremantle",1995-03-20,193
"2190","James Walker","Fremantle",1979-01-15,179
"2191","Leigh Wardell-Johnson","Fremantle",1970-03-17,185
"2192","Robert Warnock","Fremantle",1987-01-19,206
"2193","Michael Warren","Fremantle",1982-03-20,195
"2194","Clive Waterhouse","Fremantle",1974-06-23,184
"2195","Scott Watters","Fremantle",1969-01-25,175
"2196","Luke Webster","Fremantle",1982-05-25,186
"2197","Jeff White","Fremantle",1977-02-19,195
"2198","Martin Whitelaw","Fremantle",1976-05-22,202
"2199","Andrew Wills","Fremantle",1972-01-03,184
"2200","Jordan Wilson-King","Fremantle",1993-10-31,180
"2201","Brad Wira","Fremantle",1972-03-16,179
"2202","Clinton Wolf","Fremantle",1968-12-18,195
"2203","Michael Wood","Fremantle",1994-07-15,191
"2204","Dion Woods","Fremantle",1982-01-25,191
"2205","Shane Yarran","Fremantle",1989-06-02,185
"2206","Dylan Addison","GWS",1987-10-07,184
"2207","Paul Ahern","GWS",1996-08-01,183
"2208","Kurt Aylett","GWS",1992-04-02,189
"2209","Jake Barrett","GWS",1995-11-08,183
"2210","Thomas Boyd","GWS",1995-08-22,200
"2211","Dean Brogan","GWS",1978-12-14,201
"2212","Dylan Buckley","GWS",1993-03-16,179
"2213","Tomas Bugg","GWS",1993-04-05,184
"2214","Steve Clifton","GWS",1987-05-27,182
"2215","Rhys Cooyou","GWS",1991-03-22,183
"2216","Chad Cornes","GWS",1979-11-12,191
"2217","Sam Darley","GWS",1993-02-15,186
"2218","Brett Deledio","GWS",1987-04-18,188
"2219","Tom Downie","GWS",1993-04-27,201
"2220","Shaun Edwards","GWS",1993-12-13,190
"2221","Israel Folau","GWS",1989-04-03,193
"2222","Jonathan Giles","GWS",1988-01-08,201
"2223","Stephen Gilham","GWS",1984-09-02,192
"2224","Tim Golds","GWS",1993-04-06,193
"2225","Ryan Griffen","GWS",1986-07-27,192
"2226","Josh Growden","GWS",1993-04-17,184
"2227","Curtly Hampton","GWS",1993-03-10,185
"2228","Josh Hunt","GWS",1982-03-14,185
"2229","Sam Jacobs","GWS",1988-04-10,200
"2230","Kristian Jaksch","GWS",1994-10-07,195
"2231","Steve Johnson","GWS",1983-07-04,189
"2232","Matthew Kennedy","GWS",1997-04-06,190
"2233","Jed Lamb","GWS",1992-10-19,181
"2234","Cameron McCarthy","GWS",1995-04-01,192
"2235","James McDonald","GWS",1976-10-05,181
"2236","Patrick McKenna","GWS",1996-08-12,186
"2237","Anthony Miles","GWS",1992-02-28,180
"2238","Tim Mohr","GWS",1988-10-19,196
"2239","Tendai Mzungu","GWS",1986-02-28,183
"2240","Setanta O'hAilpin","GWS",1983-03-18,199
"2241","Jonathan O'Rourke","GWS",1994-04-21,184
"2242","Rhys Palmer","GWS",1989-02-13,181
"2243","Joel Patfull","GWS",1984-12-07,189
"2244","Jarrod Pickett","GWS",1996-08-18,178
"2245","Luke Power","GWS",1980-01-08,180
"2246","Joseph Redfern","GWS",1994-11-18,187
"2247","Jimmi Savage","GWS",1992-10-09,195
"2248","Sam Schulz","GWS",1992-09-19,181
"2249","Tim Segrave","GWS",1992-02-03,193
"2250","Heath Shaw","GWS",1985-11-27,183
"2251","Thomas Sheridan","GWS",1993-10-28,187
"2252","Dawson Simpson","GWS",1989-02-17,210
"2253","Isiah Stevens","GWS",1992-09-09,183
"2254","Liam Sumner","GWS",1993-08-16,178
"2255","Bret Thornton","GWS",1983-11-15,192
"2256","Lachlan Tiziani","GWS",1997-03-13,189
"2257","Gerald Ugle","GWS",1993-01-31,180
"2258","Mark Whiley","GWS",1992-12-01,188
"2259","Ryan Abbott","Geelong",1991-06-25,200
"2260","Gary Ablett","Geelong",1961-10-01,185
"2261","Gary Ablett","Geelong",1984-05-14,182
"2262","Kevin Ablett","Geelong",1958-03-26,185
"2263","Nathan Ablett","Geelong",1985-12-13,194
"2264","Robert Adams","Geelong",1949-06-06,183
"2265","Geoff Ainsworth","Geelong",1946-05-27,178
"2266","Craig Alderdice","Geelong",1961-08-02,196
"2267","Tim Allen","Geelong",1970-10-12,191
"2268","Tom Allwright","Geelong",1990-06-15,187
"2269","Gareth Andrews","Geelong",1946-12-21,191
"2270","David Armour","Geelong",1954-07-23,188
"2271","Simon Arnott","Geelong",1976-02-14,186
"2272","Bret Bailey","Geelong",1964-01-22,182
"2273","Mark Bairstow","Geelong",1963-07-24,180
"2274","Phil Baker","Geelong",1952-03-22,192
"2275","Marcus Baldwin","Geelong",1979-10-24,196
"2276","Scott Bamford","Geelong",1974-06-23,183
"2277","David Barkley","Geelong",1950-06-14,189
"2278","John Barnes","Geelong",1969-06-01,193
"2279","Alan Barr","Geelong",1946-01-06,178
"2280","Jimmy Bartel","Geelong",1983-12-04,187
"2281","Nick Batchelor","Geelong",1986-11-09,184
"2282","Jeff Bates","Geelong",1950-07-16,180
"2283","Zachary Bates","Geelong",1995-04-30,176
"2284","Ryan Bathie","Geelong",1987-04-15,198
"2285","Liam Bedford","Geelong",1988-07-12,180
"2286","Andrew Bews","Geelong",1964-07-19,175
"2287","Craig Biddiscombe","Geelong",1976-09-21,185
"2288","Clint Bizzell","Geelong",1976-06-28,188
"2289","Aaron Black","Geelong",1990-11-29,192
"2290","Mark Blake","Geelong",1985-09-09,200
"2291","Rod Blake","Geelong",1952-06-15,199
"2292","Sam Blease","Geelong",1991-02-19,184
"2293","Ramsay Bogunovich","Geelong",1961-03-23,200
"2294","David Bolton","Geelong",1960-07-13,176
"2295","Mario Bortolotto","Geelong",1957-06-26,189
"2296","Mark Bos","Geelong",1960-07-28,185
"2297","Damian Bourke","Geelong",1965-01-19,199
"2298","Nick Bourke","Geelong",1995-02-22,191
"2299","Tim Bourke","Geelong",1969-04-14,199
"2300","Shayne Breuer","Geelong",1972-09-10,184
"2301","Terry Bright","Geelong",1958-02-12,188
"2302","John Brimacombe","Geelong",1953-07-12,193
"2303","Leigh Brockman","Geelong",1978-07-23,193
"2304","David Brown","Geelong",1946-09-04,177
"2305","John Brown","Geelong",1944-10-24,179
"2306","Paul Brown","Geelong",1969-05-06,187
"2307","Peter Brown","Geelong",1949-06-15,173
"2308","Mark Browne","Geelong",1954-11-19,179
"2309","Ricky Browne","Geelong",1950-08-26,183
"2310","Bill Brownless","Geelong",1967-01-28,192
"2311","Neville Bruns","Geelong",1958-10-03,176
"2312","Brian Brushfield","Geelong",1943-12-25,185
"2313","Luke Buckland","Geelong",1985-04-19,189
"2314","George Burbury","Geelong",1992-06-16,186
"2315","John Burns","Geelong",1949-08-10,178
"2316","Ronnie Burns","Geelong",1973-03-13,183
"2317","Wylie Buzza","Geelong",1996-03-02,199
"2318","Ray Byrne","Geelong",1953-07-16,180
"2319","Shannon Byrnes","Geelong",1984-04-07,175
"2320","Tim Callan","Geelong",1984-01-06,181
"2321","David Cameron","Geelong",1964-04-04,185
"2322","Gary Cameron","Geelong",1966-06-14,173
"2323","Ray Card","Geelong",1957-04-04,185
"2324","Stephen Carey","Geelong",1959-10-14,180
"2325","Jeff Cassidy","Geelong",1956-09-27,183
"2326","Paul Chambers","Geelong",1982-06-23,196
"2327","Paul Chapman","Geelong",1981-11-05,179
"2328","Brian Chirgwin","Geelong",1948-03-22,175
"2329","Allen Christensen","Geelong",1991-05-19,176
"2330","Damien Christensen","Geelong",1963-10-16,177
"2331","Martin Christensen","Geelong",1965-09-10,180
"2332","Ross Christensen","Geelong",1962-02-06,193
"2333","Mitchell Clark","Geelong",1987-10-19,200
"2334","David Clarke","Geelong",1980-05-15,183
"2335","David Clarke","Geelong",1952-12-31,184
"2336","Craig Cleave","Geelong",1963-05-12,191
"2337","Wayne Closter","Geelong",1945-02-26,180
"2338","Leigh Colbert","Geelong",1975-06-07,192
"2339","Tim Colley","Geelong",1950-08-08,189
"2340","Joel Corey","Geelong",1982-02-17,191
"2341","Jock Cornell","Geelong",1997-04-02,187
"2342","Paul Corrigan","Geelong",1977-07-30,185
"2343","Paul Couch","Geelong",1964-07-19,180
"2344","Bryan Cousins","Geelong",1953-12-29,175
"2345","Josh Cowan","Geelong",1991-03-16,184
"2346","Stewart Crameri","Geelong",1988-08-10,190
"2347","Leigh Crawford","Geelong",1946-04-19,199
"2348","Shane Crothers","Geelong",1973-07-02,198
"2349","Jordan Cunico","Geelong",1996-05-07,185
"2350","John Cunningham","Geelong",1974-02-19,174
"2351","Anthony Darcy","Geelong",1972-03-22,184
"2352","Tim Darcy","Geelong",1964-01-15,186
"2353","Jason Davenport","Geelong",1985-09-04,185
"2354","Garry Davidson","Geelong",1954-02-10,183
"2355","John Davies","Geelong",1943-08-22,183
"2356","Harvey Davis","Geelong",1953-03-04,183
"2357","Rex Deeath","Geelong",1949-03-09,191
"2358","Cameron Delaney","Geelong",1992-06-19,195
"2359","Sean Denham","Geelong",1969-04-29,177
"2360","Darren Denneman","Geelong",1968-03-23,185
"2361","John Devine","Geelong",1940-06-22,180
"2362","Robert Di Rosa","Geelong",1977-07-04,178
"2363","Nathan Djerrkura","Geelong",1988-09-19,176
"2364","Adam Donohue","Geelong",1990-02-22,182
"2365","Larry Donohue","Geelong",1955-04-22,196
"2366","Craig Dowsett","Geelong",1960-02-09,175
"2367","Peter Doyle","Geelong",1955-05-27,180
"2368","Damian Drum","Geelong",1960-07-28,180
"2369","Marcus Drum","Geelong",1987-05-01,191
"2370","John Durnan","Geelong",1957-07-11,178
"2371","Colin Eales","Geelong",1944-07-03,178
"2372","Cameron Eardley","Geelong",1993-06-24,180
"2373","Barry Eddy","Geelong",1952-01-09,175
"2374","Ranga Ediriwickrama","Geelong",1990-08-10,178
"2375","Matthew Egan","Geelong",1983-07-10,196
"2376","Corey Enright","Geelong",1981-09-14,187
"2377","Craig Evans","Geelong",1965-02-26,175
"2378","Phil Evans","Geelong",1950-01-23,192
"2379","Tim Evans","Geelong",1953-08-13,189
"2380","Gavin Exell","Geelong",1962-10-16,191
"2381","Terry Farman","Geelong",1946-01-04,183
"2382","Graham Farmer","Geelong",1935-03-10,191
"2383","Peter Featherby","Geelong",1951-12-12,183
"2384","Karl Fedke","Geelong",1962-07-28,185
"2385","Jeff Fehring","Geelong",1956-04-21,197
"2386","Tim Finocchiaro","Geelong",1979-06-19,177
"2387","John Fitzgerald","Geelong",1961-11-21,178
"2388","Gerard FitzGerald","Geelong",1957-07-25,188
"2389","Darren Flanigan","Geelong",1962-03-08,200
"2390","Adrian Fletcher","Geelong",1969-10-10,178
"2391","Daniel Fletcher","Geelong",1974-08-16,183
"2392","Tommy Floyd","Geelong",1960-10-07,170
"2393","Basil Flynn","Geelong",1955-12-06,178
"2394","Darren Forssman","Geelong",1970-09-14,180
"2395","Daniel Foster","Geelong",1982-02-20,192
"2396","John Fox","Geelong",1940-09-28,188
"2397","John Friend","Geelong",1953-02-24,188
"2398","Ryan Gamble","Geelong",1987-09-23,184
"2399","Charlie Gardiner","Geelong",1983-03-01,190
"2400","Jarrod Garth","Geelong",1986-01-23,190
"2401","Thomas Gillies","Geelong",1990-03-07,192
"2402","Tony Gilmore","Geelong",1949-12-03,178
"2403","Murray Gilmour","Geelong",1950-11-28,193
"2404","Ken Gladman","Geelong",1946-01-14,183
"2405","Bill Goggin","Geelong",1941-01-04,175
"2406","Ken Goodland","Geelong",1940-08-03,189
"2407","Dean Gore","Geelong",1996-06-26,183
"2408","Ben Graham","Geelong",1973-11-02,196
"2409","Ricky Graham","Geelong",1946-06-21,180
"2410","Cory Gregson","Geelong",1996-09-04,175
"2411","Brent Grgic","Geelong",1979-10-08,192
"2412","Todd Grima","Geelong",1987-02-05,192
"2413","Michael Gurrie","Geelong",1968-04-16,184
"2414","Derek Hall","Geelong",1970-11-29,189
"2415","Garry Hamer","Geelong",1943-02-13,185
"2416","Shane Hamilton","Geelong",1970-08-18,183
"2417","Ian Hampshire","Geelong",1948-05-09,196
"2418","Steven Handley","Geelong",1970-07-23,194
"2419","Tim Hargreaves","Geelong",1975-05-30,184
"2420","Tom Harley","Geelong",1978-07-18,192
"2421","David Harris","Geelong",1946-07-12,178
"2422","Phil Harrison","Geelong",1961-07-27,182
"2423","Bradley Hartman","Geelong",1994-11-16,188
"2424","Jack Hawkins","Geelong",1954-05-21,188
"2425","Michael Hawkins","Geelong",1951-09-18,196
"2426","Robb Hawkins","Geelong",1957-10-10,197
"2427","Matthew Hayball","Geelong",1997-03-12,186
"2428","David Haynes","Geelong",1981-06-10,189
"2429","Ray Haynes","Geelong",1947-11-24,177
"2430","Martin Heffernan","Geelong",1972-08-28,193
"2431","Darryl Herrod","Geelong",1945-06-02,179
"2432","Adrian Hickmott","Geelong",1972-03-30,182
"2433","Kevin Higgins","Geelong",1951-02-20,183
"2434","Ken Hinkley","Geelong",1966-09-30,185
"2435","Garry Hocking","Geelong",1968-10-08,182
"2436","Steven Hocking","Geelong",1965-01-18,184
"2437","Simon Hogan","Geelong",1988-08-16,182
"2438","John Hoiles","Geelong",1961-02-03,183
"2439","Stephen Hooper","Geelong",1969-05-09,198
"2440","George Horlin-Smith","Geelong",1992-12-22,188
"2441","Ron Hosking","Geelong",1943-09-18,180
"2442","Scott Hosking","Geelong",1967-03-09,178
"2443","Adam Houlihan","Geelong",1978-04-06,185
"2444","Timm House","Geelong",1995-05-26,194
"2445","Wayne Hovey","Geelong",1956-07-13,173
"2446","Brett Hungerford","Geelong",1969-04-02,188
"2447","Josh Hunt","Geelong",1982-03-14,185
"2448","Rex Hunt","Geelong",1949-03-07,191
"2449","Sam Hunt","Geelong",1983-04-13,193
"2450","Taylor Hunt","Geelong",1990-11-05,184
"2451","Graham Hunter","Geelong",1945-10-26,183
"2452","Gordon Hynes","Geelong",1944-11-06,177
"2453","Darren Jackson","Geelong",1961-12-07,188
"2454","Mark Jackson","Geelong",1959-08-30,192
"2455","Jarrad Jansen","Geelong",1995-05-02,192
"2456","Paul Jeffreys","Geelong",1959-03-10,189
"2457","Garry Johns","Geelong",1964-10-28,185
"2458","Ben Johnson","Geelong",1987-02-13,195
"2459","David Johnson","Geelong",1981-10-28,181
"2460","Steve Johnson","Geelong",1983-07-04,189
"2461","Peter Johnston","Geelong",1957-11-13,192
"2462","Chris Kangars","Geelong",1986-12-22,193
"2463","James Kelly","Geelong",1983-12-29,183
"2464","Jacob Kennerley","Geelong",2000-06-16,186
"2465","Shane Kersten","Geelong",1993-03-15,191
"2466","Glenn Kilpatrick","Geelong",1972-08-29,184
"2467","Leo King","Geelong",1955-09-10,198
"2468","Steven King","Geelong",1978-11-22,201
"2469","Kent Kingsley","Geelong",1978-09-26,193
"2470","Jeff Kline","Geelong",1950-05-13,178
"2471","Russell Koehler","Geelong",1959-01-09,196
"2472","Michael Kol","Geelong",1962-01-01,183
"2473","Nigel Kol","Geelong",1962-01-01,183
"2474","Paul Koulouriotis","Geelong",1982-02-21,184
"2475","Jeremy Laidler","Geelong",1989-08-05,190
"2476","Jamie Lamb","Geelong",1968-04-13,187
"2477","Graeme Landy","Geelong",1954-05-31,183
"2478","Darcy Lang","Geelong",1995-11-21,183
"2479","Denis Lenaghan","Geelong",1956-11-18,174
"2480","Michael Lenaghan","Geelong",1958-07-15,181
"2481","Ian Lewtas","Geelong",1954-02-25,187
"2482","Cain Liddle","Geelong",1975-06-11,182
"2483","Bruce Lindner","Geelong",1961-06-20,185
"2484","Greg Lindquist","Geelong",1954-01-31,178
"2485","Paul Lindsay","Geelong",1976-02-28,198
"2486","Cameron Ling","Geelong",1981-02-27,189
"2487","Graeme Linke","Geelong",1951-11-17,187
"2488","Peter Linke","Geelong",1949-03-13,178
"2489","David Loats","Geelong",1981-02-13,200
"2490","Tom Lonergan","Geelong",1984-05-17,197
"2491","Aaron Lord","Geelong",1975-07-21,186
"2492","Alistair Lord","Geelong",1940-04-09,180
"2493","Daniel Lowther","Geelong",1977-04-19,181
"2494","Padraig Lucey","Geelong",1992-07-02,203
"2495","Stephen Lunn","Geelong",1956-03-12,180
"2496","Michael Luxford","Geelong",1995-02-23,187
"2497","Chris Lynch","Geelong",1953-09-23,188
"2498","Paul Lynch","Geelong",1973-10-18,185
"2499","Tristan Lynch","Geelong",1973-08-22,188
"2500","Andrew Mackie","Geelong",1984-08-07,193
"2501","Andrew MacNish","Geelong",1965-11-09,180
"2502","Phillip Maddock","Geelong",1961-10-09,182
"2503","Spiro Malakellis","Geelong",1968-04-23,175
"2504","Tony Malakellis","Geelong",1970-03-24,175
"2505","Gary Malarkey","Geelong",1953-05-23,185
"2506","Alan Mangels","Geelong",1956-07-29,179
"2507","Michael Mansfield","Geelong",1971-08-08,183
"2508","David Manson","Geelong",1951-02-11,200
"2509","Rodger Marsden","Geelong",1944-08-17,184
"2510","Denis Marshall","Geelong",1940-10-17,183
"2511","Brian Martella","Geelong",1951-11-28,184
"2512","Kelvin Matthews","Geelong",1953-12-15,179
"2513","Terry Mayne","Geelong",1950-12-24,180
"2514","Matthew McCarthy","Geelong",1981-12-14,198
"2515","Shane McCarthy","Geelong",1952-04-22,191
"2516","Austin McCrabb","Geelong",1965-01-27,186
"2517","Andy McGillivray","Geelong",1954-02-19,188
"2518","Tim McGrath","Geelong",1970-10-07,190
"2519","Hamish McIntosh","Geelong",1984-09-04,203
"2520","Joel McKay","Geelong",1979-07-16,184
"2521","Dan McKenna","Geelong",1989-06-29,195
"2522","Martin McKinnon","Geelong",1975-07-05,189
"2523","James McLure","Geelong",1974-09-18,175
"2524","David Mensch","Geelong",1972-08-14,191
"2525","Daniel Menzel","Geelong",1991-09-13,190
"2526","Russell Merriman","Geelong",1968-04-06,175
"2527","Glenn Middlemiss","Geelong",1956-06-08,188
"2528","Darren Milburn","Geelong",1977-04-15,189
"2529","Geoff Miles","Geelong",1962-01-10,185
"2530","Keith Miller","Geelong",1953-02-14,188
"2531","Chris Mitchell","Geelong",1947-01-01,193
"2532","Russell Mitchell","Geelong",1964-06-17,185
"2533","Brodie Moles","Geelong",1985-11-07,184
"2534","Brent Moloney","Geelong",1984-01-28,182
"2535","Cameron Mooney","Geelong",1979-09-26,195
"2536","Jason Mooney","Geelong",1973-06-05,191
"2537","Darren Morgan","Geelong",1965-04-10,180
"2538","Scott Morphett","Geelong",1965-03-24,185
"2539","John Mossop","Geelong",1959-06-14,196
"2540","Justin Murphy","Geelong",1976-04-24,185
"2541","Richard Murrie","Geelong",1955-06-25,189
"2542","Bruce Nankervis","Geelong",1950-08-14,179
"2543","Ian Nankervis","Geelong",1948-01-03,183
"2544","Robert Neal","Geelong",1956-12-16,178
"2545","Mark Neeld","Geelong",1971-07-13,188
"2546","Ken Newland","Geelong",1949-05-04,187
"2547","Sam Newman","Geelong",1945-12-22,189
"2548","Greg Nichols","Geelong",1959-01-06,190
"2549","Stephen Nichols","Geelong",1963-06-18,182
"2550","Colin Nish","Geelong",1955-12-14,182
"2551","John Noack","Geelong",1944-05-16,193
"2552","Cristian O'Brien","Geelong",1974-01-15,184
"2553","Danny O'Brien","Geelong",1980-02-06,180
"2554","Maurice O'Keefe","Geelong",1954-01-22,183
"2555","David O'Keeffe","Geelong",1962-02-20,189
"2556","Gerald O'Loughlin","Geelong",1945-11-20,175
"2557","Stephen O'Reilly","Geelong",1972-11-09,195
"2558","Ray O'Rourke","Geelong",1948-01-11,182
"2559","Brad Ottens","Geelong",1980-01-25,202
"2560","Stephen Owen","Geelong",1987-07-19,189
"2561","Stewart Palfreyman","Geelong",1948-12-30,180
"2562","James Parsons","Geelong",1997-04-12,190
"2563","Pat Patterson","Geelong",1946-11-13,179
"2564","Brian Peake","Geelong",1953-12-05,180
"2565","Liam Pickering","Geelong",1968-09-09,184
"2566","Henry Playfair","Geelong",1983-01-22,198
